id,team_id,name,position,jersey_number,goals,assists
714,32,Player 1,GK,1,0,0
715,32,Player 2,GK,2,0,0
716,32,Player 3,GK,3,0,0
717,32,Player 4,DEF,4,0,0
718,32,Player 5,DEF,5,0,0
719,32,Player 6,DEF,6,0,0
720,32,Player 7,DEF,7,0,0
721,32,Player 8,DEF,8,0,0
722,32,Player 9,DEF,9,0,0
723,32,Player 10,DEF,10,0,0
724,32,Player 11,DEF,11,0,0
725,32,Player 12,MID,12,0,0
726,32,Player 13,MID,13,0,0
727,32,Player 14,MID,14,0,0
728,32,Player 15,MID,15,0,0
729,32,Player 16,MID,16,0,0
730,32,Player 17,MID,17,0,0
731,32,Player 18,MID,18,0,0
732,32,Player 19,FWD,19,0,0
733,32,Player 20,FWD,20,0,0
734,32,Player 21,FWD,21,0,0
735,32,Player 22,FWD,22,0,0
736,32,Player 23,FWD,23,0,0
